Code,Name,Tags,Type,PostingPriority,PreloadDxBoxes3to20
G40.209,"LOCAL-REL SYMPTC EPI W CMPLX PRT SEIZ,NOT NTRCT,W/O STAT EPI - G40.209",NULL,,0,NULL
G40.211,"LOCAL-REL SYMPTC EPI W CMPLX PARTIAL SEIZ, NTRCT, W STAT EPI - G40.211",NULL,,0,NULL
G40.309,"GEN IDIOPATHIC EPILEPSY, NOT INTRACTABLE, W/O STAT EPI - G40.309",NULL,,0,NULL
E821.0,NONTRFF OTH OFF-ROAD MV-DRIVER - E821.0,NULL,,0,NULL
E821.1,NONTRFF OTH OFF-ROAD MV-PASSENGER - E821.1,NULL,,0,NULL
E821.2,NONTRFF OTH OFF-ROAD MV-MTRCYCLST - E821.2,NULL,,0,NULL
E821.3,NONTRFF OTH OFF-ROAD MV-MCYCL PSNGR - E821.3,NULL,,0,NULL
E821.4,NONTRFF OTH OFF-ROAD MV-STREET CAR - E821.4,NULL,,0,NULL
E821.5,NONTRFF OTH OFF-ROAD MV-ANIMAL RIDR - E821.5,NULL,,0,NULL
E821.6,NONTRFF OTH OFF-ROAD MV-PED CYCLST - E821.6,NULL,,0,NULL
E821.7,NONTRFF OTH OFF-ROAD MV-PEDSTRN - E821.7,NULL,,0,NULL
E821.8,NONTRFF OTH OFF-ROAD MV-OTH PERS - E821.8,NULL,,0,NULL
E821.9,NONTRFF OTH OFF-ROAD MV-UNS PERS - E821.9,NULL,,0,NULL
E822.0,OTH MV NONTRFF COLL W/MOV OBJ-DRIVR - E822.0,NULL,,0,NULL
E822.1,OTH MV NONTRFF COLL W/MOV OBJ-PSNGR - E822.1,NULL,,0,NULL
E822.2,OTH MV NONTRFF COLL W/MOV OBJ-MCYCL - E822.2,NULL,,0,NULL
E822.3,OTH MV NONTRFF COLL MOV OBJ-MC PSGR - E822.3,NULL,,0,NULL
E822.4,OTH MV NONTRFF COLL MOV OBJ-ST CAR - E822.4,NULL,,0,NULL
E822.5,OTH MV NONTRFF COLL MOV OBJ-RIDER - E822.5,NULL,,0,NULL
E822.6,OTH MV NONTRFF COLL MOV OBJ-PED CYC - E822.6,NULL,,0,NULL
E822.7,OTH MV NONTRFF COLL MOV OBJ-PEDSTRN - E822.7,NULL,,0,NULL
E822.8,OTH MV NONTRFF COLL MOV OBJ-OTH PER - E822.8,NULL,,0,NULL
E822.9,OTH MV NONTRFF COLL MOV OBJ-UNS PER - E822.9,NULL,,0,NULL
E823.0,OTH MV COLL W/STATION OBJ-DRIVER - E823.0,NULL,,0,NULL
E823.1,OTH MV COLL W/STATION OBJ-PSNGR - E823.1,NULL,,0,NULL
E823.2,OTH MV COLL W/STATION OBJ-MTRCYCLST - E823.2,NULL,,0,NULL
E823.3,OTH MV COLL W/STATION OBJ-MC PSNGR - E823.3,NULL,,0,NULL
E823.4,OTH MV COLL W/STATION OBJ-ST CAR - E823.4,NULL,,0,NULL
E823.5,OTH MV COLL W/STATION OBJ-ANM RIDER - E823.5,NULL,,0,NULL
E823.6,OTH MV COLL W/STATION OBJ-PED CYCL - E823.6,NULL,,0,NULL
E823.7,OTH MV COLL W/STATION OBJ-PEDSTRN - E823.7,NULL,,0,NULL
E823.8,OTH MV COLL W/STATION OBJ-OTH PERS - E823.8,NULL,,0,NULL
E823.9,OTH MV COLL W/STATION OBJ-UNS PERS - E823.9,NULL,,0,NULL
E824.0,OTH MV NONTRFF BOARD&ALIGHT-DRIVER - E824.0,NULL,,0,NULL
E824.1,OTH MV NONTRFF BOARD&ALIGHT-PSNGR - E824.1,NULL,,0,NULL
E824.2,OTH MV NONTRFF BOARD&ALIGHT-MCYCLST - E824.2,NULL,,0,NULL
E824.3,OTH MV NONTRFF BOARD&ALIGHT-MC PSGR - E824.3,NULL,,0,NULL
E824.4,OTH MV NONTRFF BOARD&ALIGHT-ST CAR - E824.4,NULL,,0,NULL
E824.5,OTH MV NONTRFF BOARD&ALIGHT-ANM RID - E824.5,NULL,,0,NULL
E824.6,OTH MV NONTRFF BOARD&ALIGHT-PD CYCL - E824.6,NULL,,0,NULL
E824.7,OTH MV NONTRFF BOARD&ALIGHT-PEDSTRN - E824.7,NULL,,0,NULL
E824.8,OTH MV NONTRFF BOARD&ALIGHT-OTH PER - E824.8,NULL,,0,NULL
E824.9,OTH MV NONTRFF BOARD&ALIGHT-UNS PER - E824.9,NULL,,0,NULL
E825.0,OTH MV NONTRFF OTH&UNS NATR-DRIVER - E825.0,NULL,,0,NULL
E825.1,OTH MV NONTRFF OTH&UNS NATR-PNSGR - E825.1,NULL,,0,NULL
E825.2,OTH MV NONTRFF OTH&UNS NATR-MCYCLST - E825.2,NULL,,0,NULL
E825.3,OTH MV NONTRFF OTH&UNS NATR-MC PSGR - E825.3,NULL,,0,NULL
E825.4,OTH MV NONTRFF OTH&UNS NATR-ST CAR - E825.4,NULL,,0,NULL
E825.5,OTH MV NONTRFF OTH&UNS NATR-AN RIDR - E825.5,NULL,,0,NULL
E825.6,OTH MV NONTRFF OTH&UNS NATR-PD CYCL - E825.6,NULL,,0,NULL
E825.7,OTH MV NONTRFF OTH&UNS NATR-PEDTRN - E825.7,NULL,,0,NULL
E825.8,OTH MV NONTRFF OTH&UNS NATR-OTH PER - E825.8,NULL,,0,NULL
E825.9,OTH MV NONTRFF OTH&UNS NATR-UNS PER - E825.9,NULL,,0,NULL
E826.0,PEDAL CYCLE ACCIDENT INJR PEDSTRN - E826.0,NULL,,0,NULL
E826.1,PEDAL CYCLE ACC INJR PEDAL CYCLIST - E826.1,NULL,,0,NULL
E826.2,PEDAL CYCLE ACC INJR RIDER ANIMAL - E826.2,NULL,,0,NULL
E826.3,PEDAL CYCLE ACC-INJR OCC ANIM VEH - E826.3,NULL,,0,NULL
E826.4,PEDAL CYCLE ACC INJR OCC STREETCAR - E826.4,NULL,,0,NULL
E826.8,PEDAL CYCLE ACC INJR OTH SPEC PERS - E826.8,NULL,,0,NULL
E826.9,PEDAL CYCLE ACC INJR UNSPEC PERSON - E826.9,NULL,,0,NULL
E827.0,ANIMAL-DRAWN VEH ACC INJR PEDSTRN - E827.0,NULL,,0,NULL
E827.2,ANIMAL DRAWN VEH ACC-ANIMAL RIDER - E827.2,NULL,,0,NULL
E827.3,ANIMAL DRAWN VEH ACC-OCCUPANT - E827.3,NULL,,0,NULL
E827.4,ANIMAL DRAWN VEH ACC-OCC ST CAR - E827.4,NULL,,0,NULL
E827.8,ANIMAL-DRAWN VEH ACC INJR OTH PERS - E827.8,NULL,,0,NULL
E827.9,ANIMAL-DRAWN VEH ACC INJR UNS PERS - E827.9,NULL,,0,NULL
E828.0,ACC INVLV RIDDEN ANIMAL-PEDSTRN - E828.0,NULL,,0,NULL
E828.2,ACC INVLV RIDDEN ANIMAL-RIDER - E828.2,NULL,,0,NULL
E828.4,ACC INVLV RIDDEN ANIMAL-OCC ST CAR - E828.4,NULL,,0,NULL
E828.8,ACC INVLV RIDDEN ANIMAL-OTH PERS - E828.8,NULL,,0,NULL
E828.9,ACC INVLV RIDDEN ANIMAL-UNS PERS - E828.9,NULL,,0,NULL
E829.0,OTH ROAD VEHICLE ACC INJR PEDSTRN - E829.0,NULL,,0,NULL
E829.4,OTH ROAD VEH ACC INJR OCC STREETCAR - E829.4,NULL,,0,NULL
E829.8,OTH ROAD VEH ACC INJR OTH SPEC PERS - E829.8,NULL,,0,NULL
E829.9,OTH ROAD VEH ACC INJR UNSPEC PERSON - E829.9,NULL,,0,NULL
E830.0,ACC WATRCRFT SUBMERS-UNPOWR BOAT - E830.0,NULL,,0,NULL
E830.1,ACC WATRCRFT SUBMERS-ACC POWR BOAT - E830.1,NULL,,0,NULL
E830.2,ACC WATRCRFT SUBMERSION-CREW - E830.2,NULL,,0,NULL
E830.3,ACC WATRCRFT SUBMERSION-NOT CREW - E830.3,NULL,,0,NULL
E830.4,ACC WATRCRFT SUBMERS-WATER SKIER - E830.4,NULL,,0,NULL
E830.5,ACC WATRCRFT SUBMERS-SWIMMER - E830.5,NULL,,0,NULL
E830.6,ACC WATRCRFT SUBMERS-DOCKERS - E830.6,NULL,,0,NULL
E830.7,ACC WATRCRFT SUBMERS OCC MILITARY - E830.7,NULL,,0,NULL
E830.8,ACC WATRCRFT SUBMERS-OTH PERS - E830.8,NULL,,0,NULL
E830.9,ACC WATRCRFT SUBMERS-UNS PERS - E830.9,NULL,,0,NULL
E831.0,ACC WATRCRFT OTH INJR-UNPOWER BOAT - E831.0,NULL,,0,NULL
E831.1,ACC WATRCRFT OTH INJR-POWER BOAT - E831.1,NULL,,0,NULL
E831.2,ACC WATRCRFT OTH INJR-CREW - E831.2,NULL,,0,NULL
E831.3,ACC WATRCRFT OTH INJR-PASSENGER - E831.3,NULL,,0,NULL
E831.4,ACC WATRCRFT OTH INJR-WATER SKIER - E831.4,NULL,,0,NULL
E831.5,ACC WATRCRFT OTH INJR-SWIMMER - E831.5,NULL,,0,NULL
E831.6,ACC WATRCRFT OTH INJR-DOCKER - E831.6,NULL,,0,NULL
E831.7,ACC WATRCRFT OTH INJ OCC MILITARY - E831.7,NULL,,0,NULL
E831.8,ACC WATRCRFT OTH INJR-OTH PERS - E831.8,NULL,,0,NULL
E831.9,ACC WATRCRFT OTH INJR-UNS PERS - E831.9,NULL,,0,NULL
E832.0,OTH SUBMERS/DROWN-UNPOWERED BOAT - E832.0,NULL,,0,NULL
E832.1,OTH SUBMERS/DROWN-POWER BOAT - E832.1,NULL,,0,NULL
E832.2,OTH SUBMERS/DROWN-CREW - E832.2,NULL,,0,NULL
E832.3,OTH SUBMERS/DROWN-PASSENGER - E832.3,NULL,,0,NULL
E832.4,OTH SUBMERS/DROWN-WATER SKIER - E832.4,NULL,,0,NULL
E832.5,OTH SUBMERS/DROWN-SWIMMER - E832.5,NULL,,0,NULL
E832.6,OTH SUBMERS/DROWN-DOCKER - E832.6,NULL,,0,NULL
E832.7,OTH SUBMERS/DROWN OCC MILITARY - E832.7,NULL,,0,NULL
E832.8,OTH SUBMERS/DROWN-OTH PERSON - E832.8,NULL,,0,NULL
E832.9,OTH SUBMERS/DROWN-UNS PERSON - E832.9,NULL,,0,NULL
E833.0,FALL STAIRS WATR TRNSPRT-UNPOW BOAT - E833.0,NULL,,0,NULL
E833.1,FALL STAIRS WATR TRNSPRT-POWR BOAT - E833.1,NULL,,0,NULL
E833.2,FALL STAIRS WATR TRNSPRT-CREW - E833.2,NULL,,0,NULL
E833.3,FALL STAIRS WATR TRNSPRT-NOT CREW - E833.3,NULL,,0,NULL
E833.4,FALL STAIRS WATR TRNSPRT-WATR SKIER - E833.4,NULL,,0,NULL
E833.5,FALL STAIRS WATR TRNSPRT-SWIMMER - E833.5,NULL,,0,NULL
E833.6,FALL STAIRS WATR TRNSPRT-DOCKERS - E833.6,NULL,,0,NULL
E833.7,FALL STAIR WATR TRNSPRT OCC MILTARY - E833.7,NULL,,0,NULL
E833.8,FALL STAIRS WATR TRNSPRT-OTH PERS - E833.8,NULL,,0,NULL
E833.9,FALL STAIRS WATR TRNSPRT-UNS PERS - E833.9,NULL,,0,NULL
E834.0,OTH FALL WATER TRANSPRT-UNPOWR - E834.0,NULL,,0,NULL
E834.1,OTH FALL WATER TRANSPORT-POWER - E834.1,NULL,,0,NULL
E834.2,OTH FALL WATER TRANSPORT-CREW - E834.2,NULL,,0,NULL
E834.3,OTH FALL WATER TRANSPORT-PSNGR - E834.3,NULL,,0,NULL
E834.4,OTH FALL WATER TRANSPORT-SKIER - E834.4,NULL,,0,NULL
E834.5,OTH FALL WATER TRANSPORT-SWIMMER - E834.5,NULL,,0,NULL
E834.6,OTH FALL WATER TRANSPORT-DOCKER - E834.6,NULL,,0,NULL
E834.7,OTH FALL WATER TRNSPRT OCC MILITARY - E834.7,NULL,,0,NULL
E834.8,OTH FALL WATER TRANSPORT-OTH PERS - E834.8,NULL,,0,NULL
E834.9,OTH FALL WATER TRANSPORT-UNS PERS - E834.9,NULL,,0,NULL
E835.0,OTH&UNS FALL WTR TRNSPRT-UNPOW - E835.0,NULL,,0,NULL
E835.1,OTH&UNS FALL WTR TRNSPRT-POWER - E835.1,NULL,,0,NULL
E835.2,OTH&UNS FALL WTR TRNSPRT-CREW - E835.2,NULL,,0,NULL
E835.3,OTH&UNS FALL WTR TRNSPRT-PSNGR - E835.3,NULL,,0,NULL
E835.4,OTH&UNS FALL WTR TRNSPRT-SKIER - E835.4,NULL,,0,NULL
E835.5,OTH&UNS FALL WTR TRNSPRT-SWIMR - E835.5,NULL,,0,NULL
E835.6,OTH&UNS FALL WTR TRNSPRT-DOCKR - E835.6,NULL,,0,NULL
E835.7,OTH&UNS FALL WTR TRNSPRT OCC MILTRY - E835.7,NULL,,0,NULL
E835.8,OTH&UNS FALL WTR TRNSPRT-OTH PERS - E835.8,NULL,,0,NULL
E835.9,OTH&UNS FALL WTR TRNSPRT-UNS PERS - E835.9,NULL,,0,NULL
E836.0,MACH ACC WATR TRNSPRT-UNPOWR - E836.0,NULL,,0,NULL
E836.1,MACH ACC WATR TRNSPRT-POWER - E836.1,NULL,,0,NULL
E836.2,MACH ACC WATR TRNSPRT-CREW - E836.2,NULL,,0,NULL
E836.3,MACH ACC WATR TRNSPRT-PSNGR - E836.3,NULL,,0,NULL
E836.4,MACH ACC WATR TRNSPRT-SKIER - E836.4,NULL,,0,NULL
E836.5,MACH ACC WATR TRNSPRT INJR SWIMR - E836.5,NULL,,0,NULL
E836.6,MACH ACC WATR TRNSPRT-DOCKER - E836.6,NULL,,0,NULL
E836.7,MACH ACC WATR TRNSPRT OCC MILITARY - E836.7,NULL,,0,NULL
E836.8,MACH ACC WATR TRNSPRT-OTH PERS - E836.8,NULL,,0,NULL
E882,ACC FALL FROM/OUT BLDG/OTH STRCT - E882,NULL,,0,NULL
E883.0,ACC FROM DIVING/JUMPING IN WATER - E883.0,NULL,,0,NULL
E883.1,ACCIDENTAL FALL INTO WELL - E883.1,NULL,,0,NULL
E883.2,ACC FALL INTO STORM DRAIN/MANHOLE - E883.2,NULL,,0,NULL
E883.9,FALL INTO OTHER HOLE/OPENING - E883.9,NULL,,0,NULL
E884.0,ACC FALL FROM PLAYGROUND EQUIPMENT - E884.0,NULL,,0,NULL
E884.1,ACCIDENTAL FALL FROM CLIFF - E884.1,NULL,,0,NULL
E884.2,ACCIDENTAL FALL FROM CHAIR - E884.2,NULL,,0,NULL
E884.3,ACCIDENTAL FALL FROM WHEELCHAIR - E884.3,NULL,,0,NULL
E884.4,ACCIDENTAL FALL FROM BED - E884.4,NULL,,0,NULL
E884.5,ACCIDENTAL FALL FROM OTH FURNITURE - E884.5,NULL,,0,NULL
E884.6,ACCIDENTAL FALL FROM COMMODE - E884.6,NULL,,0,NULL
E884.9,OTH ACC FALL FROM 1 LEVL TO ANOTHER - E884.9,NULL,,0,NULL
E885.0,FALL ON SAME LEVEL FROM SCOOTER - E885.0,NULL,,0,NULL
E885.1,FALL FROM ROLLER SKATES - E885.1,NULL,,0,NULL
E885.2,FALL FROM SKATEBOARD - E885.2,NULL,,0,NULL
E885.3,FALL FROM SKIS - E885.3,NULL,,0,NULL
E885.4,FALL FROM SNOWBOARD - E885.4,NULL,,0,NULL
E885.9,FALL FROM OTH SLIP TRIP/STUMBLING - E885.9,NULL,,0,NULL
E886.0,FALL SAME LEVEL PUSH/SHOVE SPORTS - E886.0,NULL,,0,NULL
E886.9,FALL SAME LEVEL PUSH/SHOVE OTH&UNS - E886.9,NULL,,0,NULL
E887,FRACTURE ACC FALL CAUSE UNSPEC - E887,NULL,,0,NULL
E888.0,FALL RSLT STRIKING AGNST SHARP OBJ - E888.0,NULL,,0,NULL
E888.1,FALL RESULT STRIKING AGNST OTH OBJ - E888.1,NULL,,0,NULL
E888.8,OTHER FALL - E888.8,NULL,,0,NULL
E888.9,UNSPECIFIED FALL - E888.9,NULL,,0,NULL
E890.0,EXPLO CAUS CONFLAGRAT PRIVATE DWELL - E890.0,NULL,,0,NULL
E890.1,PVC FUMES CONFLAGRAT PRIV DWELL - E890.1,NULL,,0,NULL
E890.2,OTH FUMES CONFLAGRAT PRIV DWELL - E890.2,NULL,,0,NULL
E890.3,BURNING CAUS CONFLAGRAT PRIV DWELL - E890.3,NULL,,0,NULL
E890.8,OTH ACC RSLT CONFLAGRAT PRIV DWELL - E890.8,NULL,,0,NULL
E890.9,UNS ACC RSLT CONFLAGRAT PRIV DWELL - E890.9,NULL,,0,NULL
E891.0,EXPLOSION CONFLAGRAT OTH&UNS BLDG - E891.0,NULL,,0,NULL
E891.1,PVC FUMES CONFLAGRAT OTH&UNS BLDG - E891.1,NULL,,0,NULL
E891.2,OTH FUMES CONFLAGRAT OTH&UNS BLDG - E891.2,NULL,,0,NULL
E891.3,BURNCAUS CONFLAGRAT UNS BLDG/STRCT - E891.3,NULL,,0,NULL
E891.8,OTH ACC CONFLAGRAT OTH&UNS BLDG - E891.8,NULL,,0,NULL
E891.9,UNS ACC CONFLAGRAT OTH&UNS BLDG - E891.9,NULL,,0,NULL
E892,CONFLAGRATION NOT BLDG/STRUCTURE - E892,NULL,,0,NULL
E893.0,ACC IGNITION CLOTHING-PRIV DWELL - E893.0,NULL,,0,NULL
E893.1,ACC IGNITION CLOTHING-IN BLDG - E893.1,NULL,,0,NULL
E893.2,ACC IGNITION CLOTHING-NOT IN BLDG - E893.2,NULL,,0,NULL
E893.8,ACC CAUS IGNITION CLOTHING OTH SRC - E893.8,NULL,,0,NULL
E893.9,ACC CAUS IGNITION CLOTHING UNS SRC - E893.9,NULL,,0,NULL
E894,IGNITION HILY INFLAMMABLE MATERIAL - E894,NULL,,0,NULL
E895,ACC CAUS CNTRL FIRE PRIVATE DWELL - E895,NULL,,0,NULL
E896,ACC CAUS CNTRL FIRE UNS BLDG/STRCT - E896,NULL,,0,NULL
E897,ACC CAUS CNTRL FIRE NOT BLDG/STRCT - E897,NULL,,0,NULL
E898.0,ACCIDENT CAUSED BURNING BEDCLOTHES - E898.0,NULL,,0,NULL
E898.1,ACCIDENT CAUSED OTH BURNING MATL - E898.1,NULL,,0,NULL
E899,ACCIDENT CAUSED BY UNSPECIFIED FIRE - E899,NULL,,0,NULL
E900.0,ACC DUE EXCESS HEAT WEATHER CONDS - E900.0,NULL,,0,NULL
E900.1,ACC DUE EXCESS HEAT MAN-MADE ORIGIN - E900.1,NULL,,0,NULL
E900.9,ACC DUE EXCESS HEAT UNSPEC ORIGIN - E900.9,NULL,,0,NULL
E901.0,ACC DUE EXCESS COLD WEATHER CONDS - E901.0,NULL,,0,NULL
E901.1,ACC DUE EXCESS COLD MAN-MADE ORIGIN - E901.1,NULL,,0,NULL
E901.8,ACC DUE EXCESS COLD OTH SPEC ORIGIN - E901.8,NULL,,0,NULL
E901.9,ACC DUE EXCESS COLD UNSPEC ORIGIN - E901.9,NULL,,0,NULL
E902.0,ACC DUE-HIGH ALTITUDE RESIDENCE - E902.0,NULL,,0,NULL
E902.1,ACCIDENT DUE CHGS AIRPRESS AIRCRAFT - E902.1,NULL,,0,NULL
E902.2,ACC DUE CHGS AIR PRESS DUE DIVING - E902.2,NULL,,0,NULL
E902.8,ACC-CHGS AIR PRSS-OTH SPEC CAUSE - E902.8,NULL,,0,NULL
E902.9,ACC DUE CHGS AIR PRESS UNS CAUSE - E902.9,NULL,,0,NULL
E903,ACCIDENT DUE TO TRAVEL AND MOTION - E903,NULL,,0,NULL
E904.0,ACC DUE-ABANDONMENT/LACK OF CARE - E904.0,NULL,,0,NULL
E904.1,ACCIDENT DUE TO LACK OF FOOD - E904.1,NULL,,0,NULL
E904.2,ACCIDENT DUE TO LACK OF WATER - E904.2,NULL,,0,NULL
E904.3,ACC DUE EXPOS NOT ELSW CLASSIFIABLE - E904.3,NULL,,0,NULL
E904.9,ACCIDENT DUE UNQUALIFIED PRIVATION - E904.9,NULL,,0,NULL
E905.0,VENOMOUS SNAKE BITE - E905.0,NULL,,0,NULL
E905.1,VNOM SPIDERS CAUSE POISN&TOX REACT - E905.1,NULL,,0,NULL
E905.2,SCORPION STING CAUSE PSN&TOX REACT - E905.2,NULL,,0,NULL
E905.3,HORNET/WASP/BEE STING - E905.3,NULL,,0,NULL
E905.4,CENTIPEDE BITE - E905.4,NULL,,0,NULL
E905.5,OTH VENOMOUS ARTHROPODS - E905.5,NULL,,0,NULL
E905.6,VENOM SEA ANIMALS/PLANTS - E905.6,NULL,,0,NULL
E905.7,POISN&TOXIC REACT CAUSED OTH PLANTS - E905.7,NULL,,0,NULL
E905.8,POISN&TOX REACT OTH ANIMAL&PLANT - E905.8,NULL,,0,NULL
E905.9,POISN&TOX REACT UNS ANIMAL&PLANT - E905.9,NULL,,0,NULL
E906.0,DOG BITE - E906.0,NULL,,0,NULL
E906.1,RAT BITE - E906.1,NULL,,0,NULL
E906.2,BITE OF NONVENOMOUS SNAKES&LIZARDS - E906.2,NULL,,0,NULL
E906.3,BITE OTHER ANIMAL EXCEPT ARTHROPOD - E906.3,NULL,,0,NULL
E906.4,BITE OF NONVENOMOUS ARTHROPOD - E906.4,NULL,,0,NULL
E906.5,BITE BY UNSPECIFIED ANIMAL - E906.5,NULL,,0,NULL
E906.8,OTHER SPEC INJURY CAUSED ANIMAL - E906.8,NULL,,0,NULL
E906.9,UNSPECIFIED INJURY CAUSED BY ANIMAL - E906.9,NULL,,0,NULL
E907,ACCIDENT DUE TO LIGHTNING - E907,NULL,,0,NULL
E908.0,ACCIDENT DUE TO HURRICANE - E908.0,NULL,,0,NULL
E908.1,ACCIDENT DUE TO TORNADO - E908.1,NULL,,0,NULL
E908.2,ACCIDENT DUE TO FLOODS - E908.2,NULL,,0,NULL
E908.3,ACCIDENT DUE TO BLIZZARD - E908.3,NULL,,0,NULL
E908.4,ACCIDENT DUE TO DUST STORM - E908.4,NULL,,0,NULL
E908.8,ACCIDENT DUE OTH CATACLYSMIC STORMS - E908.8,NULL,,0,NULL
E908.9,UNS CATACLYSMIC STORMS - E908.9,NULL,,0,NULL
E909.0,EARTHQUAKES - E909.0,NULL,,0,NULL
E909.1,VOLCANIC ERUPTIONS - E909.1,NULL,,0,NULL
E909.2,"AVALANCHE, LANDSLIDE, OR MUDSLIDE - E909.2",NULL,,0,NULL
E909.3,COLLAPSE DAM OR MAN-MADE STRUCTURE - E909.3,NULL,,0,NULL
E909.4,TIDALWAVE CAUSED BY EARTHQUAKE - E909.4,NULL,,0,NULL
E909.8,OTH EARTH MOVE/ERUPTION - E909.8,NULL,,0,NULL
E909.9,UNS EARTH MOVE/ERUPTION - E909.9,NULL,,0,NULL
E910.0,ACC DROWN&SUBMERS WATER-SKIING - E910.0,NULL,,0,NULL
E910.1,ACC DROWN/SUBMERS SCUBA DIVING - E910.1,NULL,,0,NULL
E910.2,ACC DROWN/SUBMERS SWIMMING - E910.2,NULL,,0,NULL
E910.3,ACC DROWN/SUBMERS SWIM/DIVING - E910.3,NULL,,0,NULL
E910.4,ACCIDENTAL DROWN&SUBMERSION BATHTUB - E910.4,NULL,,0,NULL
E910.8,OTH ACCIDENTAL DROWNING/SUBMERSION - E910.8,NULL,,0,NULL
E910.9,UNSPEC ACCIDENTAL DROWN/SUBMERSION - E910.9,NULL,,0,NULL
E911,RESP OBSTR-FOOD INHAL - E911,NULL,,0,NULL
E912,RESP OBSTR-INHAL OTH OBJ - E912,NULL,,0,NULL
E913.0,ACCIDENTAL MECH SUFFOCAT BED/CRADLE - E913.0,NULL,,0,NULL
E913.1,ACCIDENTAL MECH SUFFOCAT PLSTC BAG - E913.1,NULL,,0,NULL
E913.2,ACC MECH SUFFOCAT DUE LACK AIR - E913.2,NULL,,0,NULL
E913.3,ACC MECH SUFFOCAT CAVE-IN - E913.3,NULL,,0,NULL
E913.8,ACC MECH SUFFOCAT OTH SPEC MEANS - E913.8,NULL,,0,NULL
E913.9,ACC MECH SUFFOCAT UNSPEC MEANS - E913.9,NULL,,0,NULL
E914,FB ACC ENTERING EYE&ADNEXA - E914,NULL,,0,NULL
E915,FB ACC ENTERING OTH ORIFICE - E915,NULL,,0,NULL
E916,STRUCK ACCIDENTALLY FALLING OBJECT - E916,NULL,,0,NULL
E917.0,STRIKE/STRUCK ACC SPORTS W/O FALL - E917.0,NULL,,0,NULL
E917.1,STRIKE/STRUCK ACC CROWD W/O FALL - E917.1,NULL,,0,NULL
E917.2,STRIKE/STRUCK ACC RUN WTR W/O FALL - E917.2,NULL,,0,NULL
E917.3,STRIK AGNST/STRUK ACC FURN W/O FALL - E917.3,NULL,,0,NULL
E917.4,STRIKE ACC OTH STATNRY OBJ W/O FALL - E917.4,NULL,,0,NULL
E917.5,STRIKE ACC OTH OBJ SPORTS W/FALL - E917.5,NULL,,0,NULL
E917.6,STRIK AGNST/STRUCK ACC CROWD W/FALL - E917.6,NULL,,0,NULL
E917.7,STRIK AGNST/STRUCK ACC FURN W/FALL - E917.7,NULL,,0,NULL
E917.8,STRIKE ACC OTH STATNRY OBJ W/FALL - E917.8,NULL,,0,NULL
E917.9,OTH STRIK AGNST W/WO SUBSQT FALL - E917.9,NULL,,0,NULL
E918,CAUGHT ACCIDENTALLY/BETWEEN OBJECTS - E918,NULL,,0,NULL
E919.0,ACCIDENT CAUSED AGRICULTURAL MACHS - E919.0,NULL,,0,NULL
E919.1,ACC CAUSED MINING MACHINE - E919.1,NULL,,0,NULL
E919.2,ACC CAUSED LIFTING MACHS&APPLINCS - E919.2,NULL,,0,NULL
E919.3,ACCIDENT CAUSED METALWORKING MACHS - E919.3,NULL,,0,NULL
E919.4,ACC CAUSED WOODWRK&FORMING MACHS - E919.4,NULL,,0,NULL
E919.5,ACC CAUS PRIME MOVERS NO ELEC MOTRS - E919.5,NULL,,0,NULL
E919.6,ACCIDENT CAUSED TRANSMISSION MACHRY - E919.6,NULL,,0,NULL
E919.7,ACC CAUSED EARTH MOVING MACHINE - E919.7,NULL,,0,NULL
E919.8,ACCIDENT CAUSED OTH SPEC MACHINERY - E919.8,NULL,,0,NULL
E919.9,ACCIDENT CAUSED UNSPEC MACHINERY - E919.9,NULL,,0,NULL
E920.0,ACCIDENT CAUSED POWERED LAWN MOWER - E920.0,NULL,,0,NULL
E920.1,ACC CAUSED OTH POWER HAND TOOLS - E920.1,NULL,,0,NULL
E920.2,ACC CAUSED POWER HOUSE APPLIANCE - E920.2,NULL,,0,NULL
E920.3,ACC CAUSED KNIVES SWORDS&DAGGERS - E920.3,NULL,,0,NULL
E920.4,ACC CAUS OTH HAND TOOLS&IMPLEMENTS - E920.4,NULL,,0,NULL
E920.5,ACCIDENT CAUSED HYPODERMIC NEEDLE - E920.5,NULL,,0,NULL
E958.8,SUI&SELF-INFLCT INJR OTH SPEC MEANS - E958.8,NULL,,0,NULL
E958.9,SUICIDE&SLF-INFLCTED INJR UNS MEANS - E958.9,NULL,,0,NULL
E959,LATE EFFECTS SELF-INFLICTED INJURY - E959,NULL,,0,NULL
E960.0,UNARMED FIGHT OR BRAWL - E960.0,NULL,,0,NULL
E960.1,RAPE - E960.1,NULL,,0,NULL
E961,ASSAULT-CORROSV/CASTC SBSTNC NO PSN - E961,NULL,,0,NULL
E962.0,ASSAULT DRUGS&MEDICINAL SUBSTANCES - E962.0,NULL,,0,NULL
E962.1,ASSAULT OTH SOLID&LIQUID SUBSTANCES - E962.1,NULL,,0,NULL
E962.2,ASSAULT BY OTHER GASES AND VAPORS - E962.2,NULL,,0,NULL
E962.9,ASSAULT BY UNSPECIFIED POISONING - E962.9,NULL,,0,NULL
E963,ASSAULT HANGING AND STRANGULATION - E963,NULL,,0,NULL
E964,ASSAULT BY SUBMERSION - E964,NULL,,0,NULL
E965.0,ASSAULT BY HANDGUN - E965.0,NULL,,0,NULL
E965.1,ASSAULT BY SHOTGUN - E965.1,NULL,,0,NULL
